NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,CUSINE TYPE,RATING,VOTES
Family Zaika,1000,"['North Indian', 'South Indian']",Agra,Sikandra,https://www.zomato.com/agra/family-zaika-sikandra/info,Casual Dining,3.1,30.0
What The Food,400,['Fast Food'],Agra,Civil Lines,https://www.zomato.com/agra/what-the-food-civil-lines/info,Quick Bites,3.8,217.0
Atlantic Foods,400,"['Bakery', 'Desserts', 'Sandwich', 'Burger', 'Pizza', 'Fast Food']",Agra,Civil Lines,https://www.zomato.com/agra/atlantic-foods-civil-lines/info,Dessert Parlor,4.0,134.0
The Masterchef Restaurant,600,"['Cafe', 'Italian']",Agra,Kamla Nagar,https://www.zomato.com/agra/the-masterchef-restaurant-kamla-nagar/info,Café,3.9,206.0
Udupi Brindavan,600,"['South Indian', 'North Indian', 'Chinese']",Agra,Khandari,https://www.zomato.com/agra/udupi-brindavan-khandari/info,Casual Dining,4.1,193.0
Agra Chat House,150,['Street Food'],Agra,Agra Cantt,https://www.zomato.com/agra/agra-chat-house-agra-cantt/info,Quick Bites,4.2,161.0
Dosa Plaza,300,"['South Indian', 'North Indian', 'Chinese']",Agra,Khandari,https://www.zomato.com/agra/dosa-plaza-1-khandari/info,Quick Bites,3.7,192.0
The Chocolate Room,400,"['Desserts', 'Mexican', 'Italian', 'Fast Food']",Agra,Tajganj,https://www.zomato.com/agra/the-chocolate-room-tajganj/info,Dessert Parlor,4.3,124.0
CHHAT - Over The Top,800,"['North Indian', 'Chinese', 'Lebanese', 'Continental', 'Mediterranean', 'Mexican']",Agra,Tajganj,https://www.zomato.com/agra/chhat-over-the-top-tajganj/info,Quick Bites,4.0,51.0
Jux Pux,300,"['Beverages', 'Juices', 'Fast Food']",Agra,Agra Cantt,https://www.zomato.com/agra/jux-pux-agra-cantt/info,Beverage Shop,4.1,151.0
Achman Cafe,700,"['Cafe', 'Fast Food']",Agra,Civil Lines,https://www.zomato.com/agra/achman-cafe-civil-lines/info,Café,4.1,228.0
The Greener Side,300,['Fast Food'],Agra,Civil Lines,https://www.zomato.com/agra/the-greener-side-civil-lines/info,Quick Bites,4.4,410.0
Sardarji Da Dhaba,400,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/sardarji-da-dhaba-agra-cantt/info,Casual Dining,3.8,140.0
Chopstix,600,['Chinese'],Agra,Civil Lines,https://www.zomato.com/agra/chopstix-civil-lines/info,Quick Bites,3.8,169.0
Cafe Kulhad,400,['Fast Food'],Agra,Civil Lines,https://www.zomato.com/agra/cafe-kulhad-civil-lines/info,Quick Bites,4.0,121.0
Fruck,400,['Street Food'],Agra,Khandari,https://www.zomato.com/fruck-food-truck/info,Food Truck,4.0,116.0
Bhai bhai,200,"['Chinese', 'North Indian']",Agra,Civil Lines,https://www.zomato.com/agra/bhai-bhai-civil-lines/info,Quick Bites,3.3,27.0
Janta Khana Khazana,300,"['Fast Food', 'Bakery']",Agra,Shahganj,https://www.zomato.com/agra/janta-khana-khazana-shahganj/info,Quick Bites,3.5,25.0
Crush Cafe,400,"['Chinese', 'Desserts', 'Fast Food', 'Sandwich']",Agra,Agra Cantt,https://www.zomato.com/agra/crush-cafe-agra-cantt/info,Café,2.6,25.0
Tandoori Hut,400,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/tandoori-hut-tajganj/info,Quick Bites,3.2,24.0
The Taste of Taj City,500,"['North Indian', 'Chinese']",Agra,Sikandra,https://www.zomato.com/agra/the-taste-of-taj-city-sikandra/info,Casual Dining,2.9,15.0
Foodnary,300,"['North Indian', 'South Indian', 'Chinese']",Agra,Shahganj,https://www.zomato.com/agra/foodnary-shahganj/info,Quick Bites,3.3,10.0
Om Sai Food Court,200,['Fast Food'],Agra,Dayal Bagh,https://www.zomato.com/agra/om-sai-food-court-dayal-bagh/info,Quick Bites,3.5,21.0
Spice Treat Dhaba,350,"['North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/spice-treat-dhaba-tajganj/info,Quick Bites,2.4,26.0
Ohh.. Biryani,400,['Biryani'],Agra,Tajganj,https://www.zomato.com/agra/ohh-biryani-1-tajganj/info,Quick Bites,3.3,7.0
Shree Ganesh South Indian Restaurant,200,['South Indian'],Agra,Sikandra,https://www.zomato.com/agra/shree-ganesh-south-indian-restaurant-sikandra/info,Quick Bites,3.6,28.0
Dosa Kitchen,250,['South Indian'],Agra,Sikandra,https://www.zomato.com/agra/dosa-kitchen-sikandra/info,Food Truck,3.5,17.0
Chinese Dhaba,150,['Chinese'],Agra,Sikandra,https://www.zomato.com/agra/chinese-dhaba-1-sikandra/info,Food Truck,3.0,23.0
Chawla's Chic-Inn,400,"['Mughlai', 'North Indian']",Agra,Civil Lines,https://www.zomato.com/agra/chawlas-chic-inn-civil-lines/info,Quick Bites,3.6,38.0
Tandoori Night,200,"['North Indian', 'Fast Food']",Agra,Sikandra,https://www.zomato.com/agra/tandoori-night-sikandra/info,Quick Bites,3.3,10.0
Punjabi Junction,600,"['North Indian', 'Chinese']",Agra,Sikandra,https://www.zomato.com/agra/punjabi-junction-sikandra/info,Casual Dining,2.7,21.0
Chanchal Hotel,400,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/chanchal-hotel-agra-cantt/info,Dhaba,3.4,19.0
Chowpaty By Captain,200,"['Fast Food', 'South Indian', 'Street Food']",Agra,Sikandra,https://www.zomato.com/agra/chowpaty-by-captain-sikandra/info,Quick Bites,3.4,12.0
Pizza Delight Cafe,500,"['Italian', 'Fast Food']",Agra,Sikandra,https://www.zomato.com/agra/pizza-delight-cafe-sikandra/info,Quick Bites,3.5,13.0
Maan Singh Egg Corner,150,['Street Food'],Agra,Kamla Nagar,https://www.zomato.com/agra/maan-singh-egg-corner-kamla-nagar/info,Quick Bites,3.3,23.0
Tuk Tuk The Food Express,200,['Fast Food'],Agra,Agra Cantt,https://www.zomato.com/agra/tuk-tuk-the-food-express-agra-cantt/info,Quick Bites,2.9,22.0
Maharaja Restaurant,800,"['North Indian', 'Chinese', 'Continental']",Agra,Tajganj,https://www.zomato.com/agra/maharaja-restaurant-tajganj/info,Casual Dining,2.8,14.0
Maa Gayatri Bhojnalya,200,['North Indian'],Agra,Kamla Nagar,https://www.zomato.com/agra/maa-gayatri-bhojnalya-kamla-nagar/info,Quick Bites,3.3,7.0
Pandit Ji Bhojhnalaya,150,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/pandit-ji-bhojhnalaya-sikandra/info,Bhojanalya,3.6,23.0
Skyline Lounge & Rooftop,500,['North Indian'],Agra,Kamla Nagar,https://www.zomato.com/agra/skyline-lounge-rooftop-kamla-nagar/info,Casual Dining,3.3,16.0
Agra Darbar,750,['North Indian'],Agra,Rakabganj,https://www.zomato.com/agra/agra-darbar-rakabganj/info,Casual Dining,2.4,19.0
Awadhi Foods,400,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/awadhi-foods-civil-lines/info,Quick Bites,3.6,24.0
New Chinese King,300,"['Chinese', 'Momos']",Agra,Sikandra,https://www.zomato.com/agra/new-chinese-king-sikandra/info,Quick Bites,2.8,22.0
Fry Cafe,250,"['Cafe', 'Fast Food', 'Beverages']",Agra,Kamla Nagar,https://www.zomato.com/agra/fry-cafe-kamla-nagar/info,Quick Bites,2.8,5.0
Haveli Restaurant,1000,"['North Indian', 'Chinese', 'Continental']",Agra,Tajganj,https://www.zomato.com/agra/haveli-restaurant-tajganj/info,Casual Dining,2.4,16.0
Dasaprakash Xpress,800,"['North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/dasaprakash-xpress-tajganj/info,Casual Dining,2.8,15.0
Babu Non Veg Punjabi Tadka,200,['North Indian'],Agra,Kamla Nagar,https://www.zomato.com/agra/babu-non-veg-punjabi-tadka-kamla-nagar/info,Unknown,3.3,9.0
Celebrations Foods,200,"['Fast Food', 'Bakery']",Agra,Sikandra,https://www.zomato.com/agra/celebrations-foods-sikandra/info,Quick Bites,3.6,8.0
Happy Hours Restaurant,1000,"['North Indian', 'South Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/happy-hours-restaurant-tajganj/info,Casual Dining,3.3,16.0
Tikka Town Restaurant,300,"['Chinese', 'North Indian']",Agra,Civil Lines,https://www.zomato.com/agra/tikka-town-restaurant-civil-lines/info,Quick Bites,3.3,23.0
Vrindavan Pan Bhandar,100,['Paan'],Agra,Kamla Nagar,https://www.zomato.com/agra/vrindavan-pan-bhandar-kamla-nagar/info,Paan Shop,3.5,21.0
Quality Restaurant,800,"['North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/quality-restaurant-tajganj/info,Casual Dining,2.3,18.0
Dreams Bakers Paradise,250,"['Fast Food', 'Bakery']",Agra,Sikandra,https://www.zomato.com/agra/dreams-bakers-paradise-sikandra/info,Bakery,2.9,26.0
Brijwasi Sweet House,200,['Mithai'],Agra,Lohamandi,https://www.zomato.com/agra/brijwasi-sweet-house-lohamandi/info,Sweet Shop,3.3,21.0
Panchhi Petha Dalmoth,200,['Mithai'],Agra,Khandari,https://www.zomato.com/agra/panchhi-petha-dalmoth-khandari/info,Sweet Shop,3.3,9.0
The Mughal Darbar,800,"['North Indian', 'Chinese', 'Mughlai', 'Continental']",Agra,Tajganj,https://www.zomato.com/agra/the-mughal-darbar-1-tajganj/info,Casual Dining,3.3,15.0
Gobhi.Com Tiffin Centre,200,['North Indian'],Agra,Arjun Nagar,https://www.zomato.com/agra/gobhi-com-tiffin-centre-arjun-nagar/info,Quick Bites,0.0,0.0
Vaishno Balaji Dhaba,200,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/vaishno-balaji-dhaba-agra-cantt/info,Dhaba,2.8,20.0
Bindhadi Ki Rasoi,500,"['Rajasthani', 'North Indian']",Agra,Kamla Nagar,https://www.zomato.com/agra/bindhadi-ki-rasoi-kamla-nagar/info,Quick Bites,3.2,17.0
South Indian Corner,200,['South Indian'],Agra,Lohamandi,https://www.zomato.com/agra/south-indian-corner-lohamandi/info,Quick Bites,3.0,9.0
Seven Hills Rooftop Restaurant,1500,"['North Indian', 'Chinese', 'Continental']",Agra,Tajganj,https://www.zomato.com/agra/seven-hills-rooftop-restaurant-tajganj/info,Casual Dining,3.4,18.0
Gramma Food Zone,200,['South Indian'],Agra,Arjun Nagar,https://www.zomato.com/agra/gramma-food-zone-1-arjun-nagar/info,Quick Bites,3.3,15.0
Bhawna Palace Hotel,600,"['North Indian', 'Chinese', 'South Indian']",Agra,Khandari,https://www.zomato.com/agra/bhawna-palace-hotel-khandari/info,Casual Dining,3.4,12.0
Krishna Sweet House,200,"['Mithai', 'Fast Food']",Agra,Khandari,https://www.zomato.com/agra/krishna-sweet-house-khandari/info,Sweet Shop,3.3,9.0
Manoj Bhojnalay,250,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/manoj-bhojnalay-agra-cantt/info,Dhaba,3.0,7.0
Agra Petha And Dalmoth,200,['Mithai'],Agra,Tajganj,https://www.zomato.com/agra/agra-petha-and-dalmoth-tajganj/info,Sweet Shop,0.0,0.0
Paris Bakery,350,"['Bakery', 'Desserts']",Agra,Sikandra,https://www.zomato.com/agra/paris-bakery-sikandra/info,Bakery,3.1,11.0
Bushra KFB,200,['North Indian'],Agra,Khandari,https://www.zomato.com/agra/bushra-kfb-khandari/info,Quick Bites,3.1,7.0
Raj Darbar Restaurant,750,['North Indian'],Agra,Rakabganj,https://www.zomato.com/agra/raj-darbar-restaurant-rakabganj/info,Casual Dining,2.6,13.0
Sandeep Egg Centre,150,['Street Food'],Agra,Sikandra,https://www.zomato.com/agra/sandeep-egg-centre-sikandra/info,Quick Bites,3.5,19.0
Spicy Tongue,700,"['North Indian', 'Chinese']",Agra,Sikandra,https://www.zomato.com/agra/spicy-tongue-sikandra/info,Casual Dining,3.0,12.0
Salt - Pepper Restaurant,1100,"['North Indian', 'Chinese', 'Continental']",Agra,Hotel Royale Residency-- Tajganj,https://www.zomato.com/agra/salt-pepper-restaurant-tajganj/info,Casual Dining,3.4,10.0
Patyali Tadka,500,"['North Indian', 'Rolls']",Agra,Kamla Nagar,https://www.zomato.com/agra/patyali-tadka-kamla-nagar/info,Quick Bites,3.0,21.0
Brother Cafe,300,['Chinese'],Agra,Sikandra,https://www.zomato.com/agra/brother-cafe-sikandra/info,Quick Bites,0.0,0.0
Beloved Bakers,300,['Bakery'],Agra,Khandari,https://www.zomato.com/agra/beloved-bakers-khandari/info,Bakery,3.3,8.0
Zam Zam Chicken Corner,150,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/zam-zam-chicken-corner-tajganj/info,Quick Bites,3.1,11.0
Jordan Restaurant,400,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/jordan-restaurant-tajganj/info,Casual Dining,3.2,9.0
Kumaun Dhaba,400,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/kumaun-dhaba-tajganj/info,Dhaba,3.5,18.0
Meals On Wheels,200,"['Fast Food', 'North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/meals-on-wheels-tajganj/info,Quick Bites,3.1,16.0
Chinese Food Plaza,100,"['Chinese', 'Fast Food']",Agra,Shahganj,https://www.zomato.com/agra/chinese-food-plaza-1-shahganj/info,Quick Bites,0.0,0.0
U & Me Cafe Family Restaurant,400,"['North Indian', 'Chinese', 'Continental']",Agra,Tajganj,https://www.zomato.com/agra/u-me-cafe-family-restaurant-tajganj/info,Casual Dining,2.9,15.0
New Pushpak Misthan Bhandar,400,['Mithai'],Agra,Rakabganj,https://www.zomato.com/agra/new-pushpak-misthan-bhandar-rakabganj/info,Sweet Shop,3.4,11.0
Shanti Sweets,600,['Mithai'],Agra,Kamla Nagar,https://www.zomato.com/agra/shanti-sweets-kamla-nagar/info,Sweet Shop,3.2,15.0
Gup-Shup Food Point,200,"['Fast Food', 'Chinese']",Agra,Shahganj,https://www.zomato.com/agra/gup-shup-food-point-shahganj/info,Quick Bites,3.1,6.0
Delicious Food Plaza,200,"['Fast Food', 'Bakery']",Agra,Shahganj,https://www.zomato.com/agra/delicious-food-plaza-shahganj/info,Confectionery,3.1,8.0
Agarwal Food Corner,400,['North Eastern'],Agra,Tajganj,https://www.zomato.com/agra/agarwal-food-corner-tajganj/info,Quick Bites,3.2,12.0
Qaisar Bagh Restaurant,800,"['North Indian', 'Mughlai', 'Chinese', 'Continental']",Agra,Tajganj,https://www.zomato.com/agra/qaisar-bagh-restaurant-tajganj/info,Casual Dining,2.8,12.0
Kulfi Heeralal -Tundla Wale,100,['Desserts'],Agra,Kamla Nagar,https://www.zomato.com/agra/kulfi-heeralal-tundla-wale-kamla-nagar/info,Dessert Parlor,0.0,0.0
Same Place Food Court & Hukka Corner,750,"['North Indian', 'Chinese', 'South Indian']",Agra,Dayal Bagh,https://www.zomato.com/agra/same-place-food-court-hukka-corner-dayal-bagh/info,Casual Dining,3.3,19.0
Kashish Restaurant,750,"['North Indian', 'Mughlai']",Agra,Tajganj,https://www.zomato.com/agra/kashish-restaurant-tajganj/info,Quick Bites,3.3,10.0
Agra Mutton Chicken House,650,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/agra-mutton-chicken-house-civil-lines/info,Casual Dining,2.6,20.0
Tiwari Bombay Style Bhel and Panipuri,100,['Street Food'],Agra,Agra Cantt,https://www.zomato.com/agra/tiwari-bombay-style-bhel-and-panipuri-agra-cantt/info,Quick Bites,3.4,15.0
King of Spice,700,"['North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/king-of-spice-tajganj/info,Casual Dining,2.8,13.0
Chatori Gali,300,"['Chinese', 'North Indian', 'South Indian']",Agra,Kamla Nagar,https://www.zomato.com/agra/chatori-gali-kamla-nagar/info,Quick Bites,2.7,20.0
Shree Ganesh Chowemin and Fast Food,200,['Fast Food'],Agra,Sikandra,https://www.zomato.com/agra/shree-ganesh-chowemin-and-fast-food-sikandra/info,Quick Bites,3.0,5.0
Thali Master,400,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/thali-master-agra-cantt/info,Quick Bites,2.9,8.0
Sikander Restaurant,300,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/sikander-restaurant-sikandra/info,Quick Bites,3.2,9.0
Jalsa Restaurant,400,"['North Indian', 'Italian']",Agra,Sikandra,https://www.zomato.com/agra/jalsa-restaurant-sikandra/info,Casual Dining,3.5,14.0
Kohinoor Bar & Restaurant,800,"['North Indian', 'Continental', 'Chinese']",Agra,Civil Lines,https://www.zomato.com/agra/kohinoor-bar-restaurant-civil-lines/info,Casual Dining,2.9,11.0
Deep Corner,300,['Bakery'],Agra,Shahganj,https://www.zomato.com/agra/deep-corner-shahganj/info,Bakery,3.3,11.0
Baskin Robin,500,"['Desserts', 'Ice Cream']",Agra,Civil Lines,https://www.zomato.com/agra/baskin-robin-civil-lines/info,Quick Bites,3.5,14.0
Good Friend Cafe,400,['Fast Food'],Agra,Tajganj,https://www.zomato.com/agra/good-friend-cafe-tajganj/info,Quick Bites,2.9,16.0
Taj Juice And Ice- Cream Parlour,200,"['Juices', 'Ice Cream']",Agra,Shahganj,https://www.zomato.com/agra/taj-juice-and-ice-cream-parlour-shahganj/info,Beverage Shop,3.1,10.0
Spice Darbar Family Restaurant,500,"['North Indian', 'Chinese', 'Fast Food']",Agra,Tajganj,https://www.zomato.com/agra/spice-darbar-family-restaurant-tajganj/info,Quick Bites,3.3,7.0
Thikana,800,"['Cafe', 'Italian', 'Mexican', 'Continental', 'North Indian']",Agra,Kuberpur,https://www.zomato.com/agra/thikana-kuberpur/info,Casual Dining,3.0,7.0
Ravi Dosa Corner,150,['South Indian'],Agra,Arjun Nagar,https://www.zomato.com/agra/ravi-dosa-corner-1-arjun-nagar/info,Quick Bites,3.3,16.0
Shri Krishna Vaishno Bhojanalaya,350,['North Indian'],Agra,Civil Lines,https://www.zomato.com/agra/shri-krishna-vaishno-bhojanalaya-civil-lines/info,Casual Dining,3.4,13.0
The Zest Restaurant,500,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/the-zest-restaurant-tajganj/info,Casual Dining,0.0,0.0
Kela Devi Patties,250,"['Fast Food', 'Desserts']",Agra,Kamla Nagar,https://www.zomato.com/agra/kela-devi-patties-kamla-nagar/info,Quick Bites,3.2,6.0
Zero Degree - Pio,150,"['Beverages', 'Desserts']",Agra,Tajganj,https://www.zomato.com/agra/zero-degree-pio-1-tajganj/info,Beverage Shop,3.5,12.0
Mama's Egg Corner,200,['Lebanese'],Agra,Agra Cantt,https://www.zomato.com/agra/mamas-egg-corner-agra-cantt/info,Quick Bites,3.1,7.0
Teekha Meetha Cafe,200,['Fast Food'],Agra,Sikandra,https://www.zomato.com/agra/teekha-meetha-cafe-sikandra/info,Quick Bites,0.0,0.0
B.G foods,300,"['Rolls', 'Sandwich', 'Burger', 'Pizza', 'Bakery']",Agra,Mantola,https://www.zomato.com/agra/b-g-foods-1-mantola/info,Quick Bites,3.2,5.0
Shanti Food Court,400,"['North Indian', 'South Indian', 'Continental', 'Fast Food']",Agra,Sikandra,https://www.zomato.com/agra/shanti-food-court-sikandra/info,Quick Bites,2.8,12.0
Shri Giriraj Bhojanalaya,400,"['North Indian', 'Fast Food']",Agra,Tajganj,https://www.zomato.com/agra/shri-giriraj-bhojanalaya-1-tajganj/info,Bhojanalya,3.2,6.0
Sagar Chowmein,100,['Chinese'],Agra,Kamla Nagar,https://www.zomato.com/agra/sagar-chowmein-kamla-nagar/info,Unknown,3.3,7.0
Kadeer Restaurant,200,['Biryani'],Agra,Sikandra,https://www.zomato.com/agra/kadeer-restaurant-sikandra/info,Quick Bites,0.0,0.0
Jain Confectionery,200,"['Cafe', 'Fast Food']",Agra,Sikandra,https://www.zomato.com/agra/jain-confectionery-sikandra/info,Quick Bites,0.0,0.0
Shanti Sweets,400,['Mithai'],Agra,Sikandra,https://www.zomato.com/agra/shanti-sweets-sikandra/info,Sweet Shop,3.0,10.0
Agarwal Dairy And Sweet,200,['Mithai'],Agra,Shahganj,https://www.zomato.com/agra/agarwal-dairy-and-sweet-shahganj/info,Sweet Shop,0.0,0.0
Shree Chhappan Bhog,200,"['Mithai', 'Fast Food']",Agra,Civil Lines,https://www.zomato.com/agra/shree-chhappan-bhog-civil-lines/info,Sweet Shop,0.0,0.0
Punjabi Grill,500,"['North Indian', 'Fast Food']",Agra,Sikandra,https://www.zomato.com/agra/punjabi-grill-sikandra/info,Kiosk,3.4,11.0
Tiwari Bombay Food Court,100,['Street Food'],Agra,Sikandra,https://www.zomato.com/agra/tiwari-bombay-food-court-sikandra/info,Quick Bites,3.2,7.0
Brother Fast Food Corner,200,['Fast Food'],Agra,Sikandra,https://www.zomato.com/agra/brother-fast-food-corner-sikandra/info,Quick Bites,0.0,0.0
Chef On Call,300,['Fast Food'],Agra,Tajganj,https://www.zomato.com/agra/chef-on-call-1-tajganj/info,Quick Bites,3.0,10.0
Avalon Taj,450,"['North Indian', 'Chinese']",Agra,Agra Cantt,https://www.zomato.com/agra/avalon-taj-agra-cantt/info,Casual Dining,2.9,10.0
Darbar,600,"['North Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/darbar-tajganj/info,Casual Dining,3.2,8.0
Apollo Restaurant,300,"['North Indian', 'South Indian', 'Chinese']",Agra,Tajganj,https://www.zomato.com/agra/apollo-restaurant-tajganj/info,Casual Dining,2.7,10.0
Agra Food Court,200,['North Indian'],Agra,Arjun Nagar,https://www.zomato.com/agra/agra-food-court-arjun-nagar/info,Quick Bites,2.8,11.0
Bambino cafe,250,"['North Indian', 'Beverages', 'Italian']",Agra,Tajganj,https://www.zomato.com/agra/bambino-cafe-tajganj/info,Quick Bites,2.8,8.0
Brijwasi Petha,200,['Mithai'],Agra,Rakabganj,https://www.zomato.com/agra/brijwasi-petha-rakabganj/info,Sweet Shop,0.0,0.0
Fireside,300,"['North Indian', 'Chinese', 'Italian']",Agra,Agra Cantt,https://www.zomato.com/agra/fireside-agra-cantt/info,Quick Bites,3.3,9.0
Gazal Bar,1000,['North Indian'],Agra,Shahganj,https://www.zomato.com/agra/gazal-bar-shahganj/info,Bar,3.2,8.0
Banarsi Pan,500,"['Paan', 'Desserts']",Agra,Civil Lines,https://www.zomato.com/agra/banarsi-pan-civil-lines/info,Paan Shop,0.0,0.0
Roots Cafe,200,"['North Indian', 'Fast Food']",Agra,Khandari,https://www.zomato.com/agra/roots-cafe-khandari/info,Unknown,3.0,6.0
Sethi Ji Hotel,250,['North Indian'],Agra,Agra Cantt,https://www.zomato.com/agra/sethi-ji-hotel-agra-cantt/info,Dhaba,2.8,9.0
Chilly Chatkara,850,"['North Indian', 'Chinese', 'Continental']",Agra,Tajganj,https://www.zomato.com/agra/chilly-chatkara-tajganj/info,Casual Dining,3.3,12.0
Brij Bakers,150,"['Bakery', 'Desserts']",Agra,Kamla Nagar,https://www.zomato.com/agra/brij-bakers-kamla-nagar/info,Bakery,2.9,7.0
Pehalwan Biryani Food Truck,350,['Biryani'],Agra,Tajganj,https://www.zomato.com/agra/pehalwan-biryani-food-truck-tajganj/info,Food Truck,3.3,8.0
Masala Indian Fast Food,200,"['North Indian', 'Fast Food']",Agra,Civil Lines,https://www.zomato.com/agra/masala-indian-fast-food-civil-lines/info,Quick Bites,0.0,0.0
Moti Palace Restaurant and Bar,1000,"['North Indian', 'Chinese']",Agra,Rakabganj,https://www.zomato.com/agra/moti-palace-restaurant-and-bar-rakabganj/info,Casual Dining,3.0,10.0
Hunger Grill,700,"['North Indian', 'Chinese', 'Fast Food']",Agra,Sikandra,https://www.zomato.com/agra/hunger-grill-sikandra/info,Casual Dining,3.4,12.0
FCB Fast Food Corner,300,['Fast Food'],Agra,Kamla Nagar,https://www.zomato.com/agra/fcb-fast-food-corner-kamla-nagar/info,Quick Bites,3.2,6.0
Shri Bikaner Sweets,200,"['Fast Food', 'Mithai']",Agra,Khandari,https://www.zomato.com/agra/shri-bikaner-sweets-khandari/info,Quick Bites,3.2,7.0
Punjabi Chula,250,['North Indian'],Agra,Kamla Nagar,https://www.zomato.com/agra/punjabi-chula-kamla-nagar/info,Quick Bites,0.0,0.0
Dana Pani restaurant,350,"['North Indian', 'Fast Food']",Agra,Kamla Nagar,https://www.zomato.com/agra/dana-pani-restaurant-kamla-nagar/info,Quick Bites,3.0,4.0
Apna Dhabha,150,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/apna-dhabha-sikandra/info,Dhaba,2.9,7.0
Shri Mohan Hotel,200,"['North Indian', 'Indian', 'Desserts']",Agra,Rakabganj,https://www.zomato.com/agra/shri-mohan-hotel-rakabganj/info,Quick Bites,0.0,0.0
Kela Ji Bhel Puri And Shev Puri Corner,150,['Fast Food'],Agra,Agra Cantt,https://www.zomato.com/agra/kela-ji-bhel-puri-and-shev-puri-corner-agra-cantt/info,Quick Bites,0.0,0.0
Relish Restaurant,1000,"['Chinese', 'Continental', 'North Indian']",Agra,Tajganj,https://www.zomato.com/agra/relish-restaurant-3-tajganj/info,Casual Dining,3.1,7.0
Mast Banarsi Paan,60,['Paan'],Agra,Kamla Nagar,https://www.zomato.com/agra/mast-banarsi-paan-kamla-nagar/info,Paan Shop,0.0,0.0
Garam masala,400,['North Indian'],Agra,Dayal Bagh,https://www.zomato.com/agra/garam-masala-dayal-bagh/info,Quick Bites,0.0,0.0
Maa Vaishno Dhaba,150,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/maa-vaishno-dhaba-tajganj/info,Dhaba,0.0,0.0
Nawabi Non Veg,200,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/nawabi-non-veg-tajganj/info,Quick Bites,0.0,0.0
Om Sai Ram Bhojhnalaya,250,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/om-sai-ram-bhojhnalaya-sikandra/info,Bhojanalya,0.0,0.0
Dosa Hub,350,['South Indian'],Agra,Lohamandi,https://www.zomato.com/agra/dosa-hub-lohamandi/info,Quick Bites,0.0,0.0
Pandit Ji Dhaba,150,['North Indian'],Agra,Sikandra,https://www.zomato.com/agra/pandit-ji-dhaba-sikandra/info,Quick Bites,0.0,0.0
Ghar Ki Rasoi,200,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/ghar-ki-rasoi-tajganj/info,Quick Bites,0.0,0.0
Dauji Chaat Bhandar,150,['Street Food'],Agra,Sikandra,https://www.zomato.com/agra/dauji-chaat-bhandar-sikandra/info,Quick Bites,3.2,4.0
The Signature,400,['North Indian'],Agra,Tajganj,https://www.zomato.com/agra/the-signature-1-tajganj/info,Casual Dining,0.0,0.0
Pizza Hub,400,"['Pizza', 'Fast Food']",Agra,Shahganj,https://www.zomato.com/agra/pizza-hub-shahganj/info,Quick Bites,0.0,0.0
Milan Restaurant,700,"['North Indian', 'Finger Food']",Agra,Sikandra,https://www.zomato.com/agra/milan-restaurant-sikandra/info,Casual Dining,3.0,4.0
Punjabi Food Corner,200,"['Fast Food', 'North Indian']",Agra,Kamla Nagar,https://www.zomato.com/agra/punjabi-food-corner-kamla-nagar/info,Quick Bites,0.0,0.0
Jhalak Restaurant,500,"['Mughlai', 'Indian']",Agra,Civil Lines,https://www.zomato.com/agra/jhalak-restaurant-civil-lines/info,Casual Dining,0.0,0.0
Fresh Snacks Cafe,100,['Street Food'],Agra,Agra Cantt,https://www.zomato.com/agra/fresh-snacks-cafe-agra-cantt/info,Quick Bites,0.0,0.0
Elleven To 11,300,"['North Indian', 'Chinese']",Agra,Kamla Nagar,https://www.zomato.com/agra/elleven-to-11-kamla-nagar/info,Quick Bites,3.2,5.0
Ratan Pizza,500,"['Pizza', 'Fast Food', 'Bakery']",Agra,Civil Lines,https://www.zomato.com/agra/ratan-pizza-civil-lines/info,Quick Bites,3.8,94.0
